,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,EE,LV,LV,LT,LT,AT,AT,BE,BE,DE-LU,DE-LU,FR,FR,NL,NL
19-04-2020,15 - 16,"4,20","4,24","4,24","4,24","4,24","5,77","-2,00","4,24","4,24","4,24","4,24","4,24","4,24","4,24",,"5,77",,"5,77",,"5,77",,"-23,81",,"-17,39",,"-26,00",,"-20,40",,"-2,00"
19-04-2020,16 - 17,"4,30","4,38","4,38","4,38","4,38","4,38","-2,07","4,38","4,38","4,38","4,38","4,38","4,38","4,38",,"4,38",,"4,38",,"4,38",,"-11,03",,"-9,57",,"-11,84",,"-10,08",,"-2,07"
19-04-2020,17 - 18,"4,66","4,64","4,64","4,64","5,11","8,36","4,99","5,11","4,64","4,64","4,64","4,64","4,64","4,64",,"8,36",,"8,36",,"8,36",,"4,99",,"4,99",,"4,99",,"4,99",,"4,99"
19-04-2020,18 - 19,"4,96","4,85","4,85","4,85","15,18","15,18","11,20","15,18","4,85","4,85","4,85","4,85","4,85","4,85",,"15,18",,"15,18",,"15,18",,"11,20",,"11,20",,"11,20",,"11,20",,"11,20"
19-04-2020,19 - 20,"5,16","4,91","4,91","4,95","28,03","18,39","15,42","28,03","4,95","4,95","4,95","4,91","4,91","4,91",,"28,03",,"28,03",,"28,03",,"15,42",,"3,40",,"15,42",,"9,93",,"22,00"
19-04-2020,20 - 21,"5,19","4,85","4,85","4,99","37,16","18,55","15,59","37,16","4,99","4,99","4,99","4,85","4,85","4,85",,"37,16",,"37,16",,"37,16",,"16,56",,"10,22",,"15,59",,"11,80",,"32,00"
19-04-2020,21 - 22,"5,13","4,71","4,71","4,99","31,30","18,78","12,73","31,30","4,99","4,99","4,99","4,71","4,71","4,71",,"31,30",,"31,30",,"31,30",,"14,09",,"14,05",,"12,73",,"12,73",,"28,00"
19-04-2020,22 - 23,"4,94","4,73","4,73","4,76","12,64","17,96","12,34","12,64","4,76","4,76","4,76","4,73","4,73","4,73",,"21,93",,"21,93",,"21,93",,"13,07",,"14,07",,"12,34",,"13,43",,"22,31"
19-04-2020,23 - 00,"4,71","4,63","4,63","4,63","10,44","12,57","10,19","10,44","4,63","4,63","4,63","4,63","4,63","4,63",,"12,57",,"12,57",,"12,57",,"10,19",,"10,19",,"10,19",,"10,19",,"10,19"
20-04-2020,00 - 01,"4,44","4,43","4,43","4,43","4,43","4,88","4,43","4,43","4,43","4,43","4,43","4,43","4,43","4,43",,"4,88",,"4,88",,"4,88",,"4,43",,"4,43",,"4,43",,"4,43",,"4,43"
20-04-2020,01 - 02,"4,33","4,31","4,31","4,31","4,31","5,15","4,38","4,31","4,31","4,31","4,31","4,31","4,31","4,31",,"5,15",,"5,15",,"5,15",,"4,38",,"4,38",,"4,38",,"4,38",,"4,38"
20-04-2020,02 - 03,"3,88","3,78","3,78","3,78","3,78","7,30","3,72","3,78","3,78","3,78","3,78","3,78","3,78","3,78",,"7,30",,"7,30",,"7,30",,"3,69",,"3,69",,"3,69",,"3,69",,"3,72"
20-04-2020,03 - 04,"3,66","3,54","3,54","3,54","3,54","8,57","0,70","3,54","3,54","3,54","3,54","3,54","3,54","3,54",,"8,57",,"8,57",,"8,57",,"0,67",,"0,66",,"0,66",,"0,66",,"0,70"
20-04-2020,04 - 05,"4,01","3,92","3,92","3,92","3,92","8,38","0,05","3,92","3,92","3,92","3,92","3,92","3,92","3,92",,"8,38",,"8,38",,"8,38",,"0,03",,"0,03",,"0,03",,"0,03",,"0,03"
20-04-2020,05 - 06,"4,84","4,65","4,65","4,65","4,78","16,90","4,78","4,78","4,65","4,65","4,65","4,65","4,65","4,65",,"16,90",,"16,90",,"16,90",,"4,78",,"4,74",,"4,78",,"4,77",,"4,80"
20-04-2020,06 - 07,"5,65","4,74","4,74","10,87","18,00","37,07","18,00","18,00","5,37","5,37","5,37","4,74","4,74","4,74",,"37,07",,"37,07",,"37,07",,"18,00",,"9,13",,"18,00",,"9,16",,"18,00"
20-04-2020,07 - 08,"6,85","4,86","4,86","23,38","23,38","41,21","22,82","23,38","6,53","6,53","6,53","4,86","4,86","4,86",,"41,21",,"41,21",,"41,21",,"22,82",,"17,09",,"22,82",,"12,77",,"22,82"
20-04-2020,08 - 09,"8,05","4,97","4,97","28,20","28,20","46,73","28,20","28,20","7,17","7,17","7,17","4,97","4,97","4,97",,"46,73",,"46,73",,"46,73",,"22,93",,"13,83",,"22,93",,"15,00",,"28,20"
20-04-2020,09 - 10,"7,93","5,06","5,06","19,79","19,79","46,29","19,79","19,79","6,77","6,77","6,77","5,06","5,06","5,06",,"46,29",,"46,29",,"46,29",,"16,07",,"11,14",,"16,07",,"13,97",,"19,79"
20-04-2020,10 - 11,"7,10","5,00","5,00","11,72","11,72","41,29","11,72","11,72","6,16","6,16","6,16","5,00","5,00","5,00",,"41,29",,"41,29",,"41,29",,"14,08",,"11,72",,"11,72",,"12,02",,"11,72"
20-04-2020,11 - 12,"5,86","4,99","4,99","5,59","5,59","40,81","5,59","5,59","5,41","5,41","5,41","4,99","4,99","4,99",,"40,81",,"40,81",,"40,81",,"16,01",,"5,57",,"5,46",,"6,91",,"5,59"
20-04-2020,12 - 13,"5,04","4,80","4,80","4,80","4,80","40,83","4,80","4,80","4,80","4,80","4,80","4,80","4,80","4,80",,"40,83",,"40,83",,"40,83",,"17,04",,"-0,77",,"-4,98",,"1,54",,"4,80"
20-04-2020,13 - 14,"4,80","4,58","4,58","4,58","4,58","40,80","4,58","4,58","4,58","4,58","4,58","4,58","4,58","4,58",,"40,80",,"40,80",,"40,80",,"17,04",,"-27,06",,"-29,70",,"-0,09",,"2,36"
20-04-2020,14 - 15,"4,71","4,50","4,50","4,50","4,50","32,69","4,50","4,50","4,50","4,50","4,50","4,50","4,50","4,50",,"36,08",,"36,08",,"36,08",,"14,99",,"-27,79",,"-44,25",,"-22,96",,"-5,00"
20-04-2020,15 - 16,"4,63","4,47","4,47","4,47","4,47","29,28","-0,31","4,47","4,47","4,47","4,47","4,47","4,47","4,47",,"35,08",,"35,08",,"35,08",,"13,03",,"-28,01",,"-39,49",,"-23,12",,"-13,02"
20-04-2020,16 - 17,"4,68","4,54","4,54","4,54","4,54","35,11","-1,00","4,54","4,54","4,54","4,54","4,54","4,54","4,54",,"35,11",,"35,11",,"35,11",,"0,00",,"-21,98",,"-23,71",,"-14,63",,"-1,00"
20-04-2020,17 - 18,"4,98","4,78","4,78","4,78","4,78","35,00","4,01","4,78","4,78","4,78","4,78","4,78","4,78","4,78",,"35,00",,"35,00",,"35,00",,"4,01",,"4,01",,"4,01",,"4,01",,"4,01"
20-04-2020,18 - 19,"5,38","4,79","4,79","5,28","15,98","34,94","16,38","16,38","5,28","5,28","5,28","4,79","4,79","4,79",,"35,30",,"35,30",,"35,30",,"16,38",,"11,25",,"16,38",,"14,23",,"20,10"
20-04-2020,19 - 20,"5,48","4,75","4,75","17,81","17,81","25,98","17,81","17,81","5,29","5,29","5,29","4,75","4,75","4,75",,"37,59",,"37,59",,"37,59",,"17,93",,"14,30",,"17,81",,"15,02",,"34,10"
20-04-2020,20 - 21,"5,39","4,94","4,94","18,38","18,38","18,38","18,38","18,38","5,12","5,12","5,12","4,94","4,94","4,94",,"38,55",,"38,55",,"38,55",,"18,83",,"17,74",,"18,38",,"15,81",,"36,15"
20-04-2020,21 - 22,"5,35","4,89","4,89","14,05","14,05","17,15","14,05","14,05","5,12","5,12","5,12","4,89","4,89","4,89",,"36,03",,"36,03",,"36,03",,"15,38",,"14,39",,"14,05",,"14,05",,"37,74"
20-04-2020,22 - 23,"5,27","4,77","4,77","10,28","10,28","18,00","10,28","10,28","5,05","5,05","5,05","4,77","4,77","4,77",,"35,91",,"35,91",,"35,91",,"12,08",,"14,27",,"10,28",,"13,39",,"29,00"
20-04-2020,23 - 00,"4,89","4,70","4,70","4,85","4,85","15,80","4,85","4,85","4,85","4,85","4,85","4,70","4,70","4,70",,"20,81",,"20,81",,"20,81",,"6,36",,"8,39",,"4,85",,"7,90",,"17,58"
21-04-2020,00 - 01,"4,71","4,65","4,65","4,65","4,65","5,48","4,65","4,65","4,65","4,65","4,65","4,65","4,65","4,65",,"5,48",,"5,48",,"5,48",,"5,32",,"6,29",,"4,65",,"6,31",,"9,94"
21-04-2020,01 - 02,"4,37","4,31","4,31","4,31","4,31","4,96","4,31","4,31","4,31","4,31","4,31","4,31","4,31","4,31",,"4,96",,"4,96",,"4,96",,"4,33",,"4,35",,"4,31",,"4,35",,"4,44"
21-04-2020,02 - 03,"4,13","4,07","4,07","4,07","4,07","6,01","3,94","4,07","4,07","4,07","4,07","4,07","4,07","4,07",,"6,01",,"6,01",,"6,01",,"3,71",,"3,73",,"3,69",,"3,73",,"3,94"
21-04-2020,03 - 04,"4,15","4,06","4,06","4,06","4,06","14,61","4,06","4,06","4,06","4,06","4,06","4,06","4,06","4,06",,"14,61",,"14,61",,"14,61",,"-0,28",,"0,04",,"-0,59",,"0,04",,"4,06"
21-04-2020,04 - 05,"4,17","4,06","4,06","4,06","4,06","21,10","3,93","4,06","4,06","4,06","4,06","4,06","4,06","4,06",,"21,10",,"21,10",,"21,10",,"3,74",,"3,74",,"3,72",,"3,72",,"3,93"
21-04-2020,05 - 06,"4,81","4,60","4,60","4,60","4,61","23,02","4,73","4,61","4,60","4,60","4,60","4,60","4,60","4,60",,"23,02",,"23,02",,"23,02",,"4,73",,"4,73",,"4,73",,"4,73",,"4,73"
21-04-2020,06 - 07,"5,46","5,12","5,12","10,00","10,00","34,50","10,00","10,00","5,12","5,12","5,12","5,12","5,12","5,12",,"34,50",,"34,50",,"34,50",,"10,00",,"9,53",,"10,00",,"9,80",,"10,09"
21-04-2020,07 - 08,"7,04","5,44","5,44","39,65","39,65","39,65","16,13","39,65","5,29","5,29","5,29","5,44","5,44","5,44",,"39,65",,"39,65",,"39,65",,"16,13",,"8,10",,"16,13",,"11,43",,"17,58"
21-04-2020,08 - 09,"9,20","6,06","6,06","40,69","40,69","40,69","16,52","40,69","5,49","5,49","5,49","6,06","6,06","6,06",,"40,69",,"40,69",,"40,69",,"16,52",,"4,53",,"16,52",,"11,17",,"18,94"
21-04-2020,09 - 10,"7,41","6,22","6,22","39,83","39,83","39,83","10,32","39,83","5,21","5,21","5,21","6,22","6,22","6,22",,"39,83",,"39,83",,"39,83",,"8,10",,"8,51",,"7,92",,"8,33",,"10,32"
21-04-2020,10 - 11,"5,24","5,47","5,47","5,47","5,47","40,25","5,47","5,47","4,75","4,75","4,75","5,47","5,47","5,47",,"40,25",,"40,25",,"40,25",,"0,00",,"-8,65",,"-19,21",,"-8,65",,"5,55"
21-04-2020,11 - 12,"4,80","5,09","5,09","5,09","5,09","40,56","0,08","5,09","4,39","4,39","4,39","5,09","5,09","5,09",,"40,56",,"40,56",,"40,56",,"12,07",,"-63,29",,"-69,05",,"-3,33",,"0,00"
21-04-2020,12 - 13,"4,65","4,98","4,98","4,98","4,98","39,83","2,55","4,98","4,28","4,07","4,28","4,98","4,98","4,98",,"39,83",,"39,83",,"39,83",,"0,00",,"-90,00",,"-79,74",,"0,01",,"0,01"
21-04-2020,13 - 14,"4,55","4,87","4,87","4,87","4,87","39,83","4,02","4,87","4,23","4,02","4,23","4,87","4,87","4,87",,"39,83",,"39,83",,"39,83",,"1,36",,"-90,13",,"-80,09",,"-0,92",,"-0,98"
21-04-2020,14 - 15,"4,47","4,78","4,78","4,78","4,78","35,06","0,08","4,78","4,21","3,99","4,21","4,78","4,78","4,78",,"35,06",,"35,06",,"35,06",,"-23,98",,"-90,00",,"-83,94",,"-3,99",,"-4,01"
21-04-2020,15 - 16,"4,36","4,54","4,54","4,54","4,54","36,01","0,04","4,54","4,15","3,81","4,15","4,54","4,54","4,54",,"36,01",,"36,01",,"36,01",,"12,02",,"-90,00",,"-80,02",,"-8,44",,"-8,50"
21-04-2020,16 - 17,"4,39","4,42","4,42","4,42","4,42","37,69","-0,09","4,42","4,20","4,20","4,20","4,42","4,42","4,42",,"37,69",,"37,69",,"37,69",,"-0,01",,"-44,85",,"-78,09",,"-0,09",,"-0,09"
21-04-2020,17 - 18,"4,67","4,61","4,61","4,61","4,61","37,68","4,61","4,61","4,46","4,46","4,46","4,61","4,61","4,61",,"37,68",,"37,68",,"37,68",,"13,81",,"-5,00",,"-23,12",,"0,07",,"4,61"
21-04-2020,18 - 19,"5,18","5,19","5,19","5,53","5,53","35,01","5,53","5,53","4,76","4,76","4,76","5,19","5,19","5,19",,"35,01",,"35,01",,"35,01",,"6,70",,"8,54",,"5,53",,"8,00",,"22,21"
21-04-2020,19 - 20,"5,30","5,12","5,12","9,95","10,99","37,99","10,99","10,99","5,03","5,03","5,03","5,12","5,12","5,12",,"37,99",,"37,99",,"37,99",,"12,03",,"11,42",,"10,99",,"10,99",,"26,00"
21-04-2020,20 - 21,"5,37","5,12","5,12","10,99","10,99","28,63","10,99","10,99","5,06","5,06","5,06","5,12","5,12","5,12",,"36,09",,"36,09",,"36,09",,"13,20",,"13,20",,"10,99",,"10,99",,"35,87"
21-04-2020,21 - 22,"5,40","5,20","5,20","11,17","11,17","24,51","11,17","11,17","5,05","5,05","5,05","5,20","5,20","5,20",,"35,07",,"35,07",,"35,07",,"13,22",,"12,65",,"11,17",,"11,17",,"37,06"
21-04-2020,22 - 23,"5,29","5,16","5,16","7,60","7,60","25,31","7,60","7,60","5,03","5,03","5,03","5,16","5,16","5,16",,"35,71",,"35,71",,"35,71",,"9,37",,"12,58",,"7,60",,"10,99",,"32,31"
21-04-2020,23 - 00,"5,24","5,47","5,47","8,31","8,31","13,90","8,31","8,31","4,88","4,88","4,88","5,15","5,15","5,15",,"20,96",,"20,96",,"20,96",,"9,15",,"10,22",,"8,31",,"9,99",,"17,19"
22-04-2020,00 - 01,"4,76","4,75","4,75","4,75","4,75","7,27","4,39","4,75","4,75","4,75","4,75","4,75","4,75","4,75",,"23,04",,"23,04",,"23,04",,"4,52",,"4,67",,"4,39",,"4,64",,"5,66"
22-04-2020,01 - 02,"4,52","4,50","4,50","4,50","4,50","7,96","4,12","4,50","4,50","4,50","4,50","4,50","4,50","4,50",,"19,06",,"19,06",,"19,06",,"4,15",,"4,14",,"4,12",,"4,12",,"4,35"
22-04-2020,02 - 03,"4,35","4,31","4,31","4,31","4,31","10,63","3,73","4,31","4,31","4,31","4,31","4,31","4,31","4,31",,"19,01",,"19,01",,"19,01",,"3,53",,"3,53",,"3,50",,"3,50",,"3,73"
22-04-2020,03 - 04,"4,46","4,42","4,42","4,42","4,42","19,07","4,42","4,42","4,42","4,42","4,42","4,42","4,42","4,42",,"19,07",,"19,07",,"19,07",,"4,17",,"4,17",,"4,14",,"4,14",,"4,42"
22-04-2020,04 - 05,"4,66","4,57","4,57","4,57","4,57","17,90","4,57","4,57","4,57","4,57","4,57","4,57","4,57","4,57",,"23,06",,"23,06",,"23,06",,"4,57",,"4,57",,"4,57",,"4,57",,"4,57"
22-04-2020,05 - 06,"5,73","6,00","6,00","6,00","6,00","38,05","6,00","6,00","5,00","5,00","5,00","5,00","5,00","5,00",,"38,05",,"38,05",,"38,05",,"6,00",,"6,00",,"6,00",,"6,00",,"6,00"
22-04-2020,06 - 07,"7,48","7,38","7,38","14,92","14,92","43,11","14,92","14,92","5,34","5,34","5,34","5,34","5,34","5,34",,"43,11",,"43,11",,"43,11",,"14,92",,"11,26",,"14,92",,"8,00",,"14,58"
22-04-2020,07 - 08,"9,93","7,76","7,76","33,80","33,80","38,74","30,67","33,80","6,90","6,90","6,90","6,58","6,58","6,58",,"38,74",,"38,74",,"38,74",,"23,39",,"8,49",,"23,39",,"8,49",,"31,00"
22-04-2020,08 - 09,"10,19","9,08","9,08","33,89","33,89","40,92","33,52","33,89","7,77","7,77","7,77","7,06","7,06","7,06",,"40,92",,"40,92",,"40,92",,"19,81",,"11,64",,"19,81",,"11,64",,"33,52"
22-04-2020,09 - 10,"9,89","9,12","9,12","10,83","10,83","40,75","10,57","10,83","6,93","6,93","6,93","6,93","6,93","6,93",,"40,75",,"40,75",,"40,75",,"10,57",,"10,57",,"10,57",,"10,57",,"10,57"
22-04-2020,10 - 11,"8,12","6,77","6,77","6,77","6,77","41,26","6,77","6,77","6,27","6,27","6,27","6,27","6,27","6,27",,"41,26",,"41,26",,"41,26",,"6,77",,"6,77",,"6,77",,"6,77",,"6,77"
22-04-2020,11 - 12,"7,13","6,10","6,10","6,10","6,10","41,26","6,10","6,10","5,90","5,90","5,90","5,90","5,90","5,90",,"41,26",,"41,26",,"41,26",,"6,10",,"6,10",,"6,10",,"6,10",,"6,10"
22-04-2020,12 - 13,"5,44","5,05","5,05","5,05","5,05","41,26","5,05","5,05","5,05","5,05","5,05","5,05","5,05","5,05",,"41,26",,"41,26",,"41,26",,"2,99",,"0,58",,"-0,56",,"5,62",,"5,22"
22-04-2020,13 - 14,"4,98","4,86","4,86","4,86","4,86","41,22","4,86","4,86","4,83","4,83","4,83","4,86","4,86","4,86",,"41,22",,"41,22",,"41,22",,"-14,87",,"-9,88",,"-24,97",,"3,14",,"4,99"
22-04-2020,14 - 15,"4,72","4,64","4,64","4,64","4,64","30,91","4,53","4,64","4,56","4,56","4,56","4,64","4,64","4,64",,"34,05",,"34,05",,"34,05",,"-20,78",,"-8,00",,"-29,98",,"-5,72",,"4,41"
22-04-2020,15 - 16,"4,56","4,49","4,49","4,49","4,49","28,95","1,82","4,49","4,45","4,45","4,45","4,49","4,49","4,49",,"34,02",,"34,02",,"34,02",,"-3,69",,"-0,78",,"-5,76",,"-0,78",,"1,82"
22-04-2020,16 - 17,"4,72","4,59","4,59","4,59","4,59","37,66","4,07","4,59","4,59","4,59","4,59","4,59","4,59","4,59",,"37,66",,"37,66",,"37,66",,"4,07",,"4,07",,"4,07",,"4,07",,"4,07"
22-04-2020,17 - 18,"5,41","5,44","5,44","5,44","8,38","37,52","8,59","8,38","4,99","4,99","4,99","4,99","4,99","4,99",,"37,52",,"37,52",,"37,52",,"8,59",,"8,59",,"8,59",,"8,59",,"8,59"
22-04-2020,18 - 19,"5,85","5,74","5,74","18,05","18,05","37,32","18,05","18,05","4,99","4,99","4,99","4,99","4,99","4,99",,"37,32",,"37,32",,"37,32",,"18,05",,"3,87",,"18,05",,"12,14",,"27,75"
22-04-2020,19 - 20,"5,92","5,52","5,52","24,57","24,57","41,21","24,57","24,57","5,01","5,01","5,01","5,01","5,01","5,01",,"41,21",,"41,21",,"41,21",,"24,57",,"21,38",,"24,57",,"18,85",,"24,94"
22-04-2020,20 - 21,"5,71","5,22","5,22","25,54","25,54","25,54","25,54","25,54","5,06","5,06","5,06","5,06","5,06","5,06",,"41,81",,"41,81",,"41,81",,"26,06",,"23,77",,"25,54",,"20,03",,"32,00"
22-04-2020,21 - 22,"5,58","5,04","5,04","10,42","22,19","25,67","22,19","22,19","5,04","5,04","5,04","5,04","5,04","5,04",,"37,55",,"37,55",,"37,55",,"23,04",,"24,65",,"22,19",,"22,19",,"36,59"
22-04-2020,22 - 23,"5,25","4,96","4,96","4,96","20,01","25,41","20,01","20,01","4,96","4,96","4,96","4,96","4,96","4,96",,"35,16",,"35,16",,"35,16",,"20,24",,"20,85",,"20,01",,"20,01",,"24,90"
22-04-2020,23 - 00,"4,93","4,80","4,80","4,80","19,00","17,76","19,00","19,00","4,80","4,80","4,80","4,80","4,80","4,80",,"19,91",,"19,91",,"19,91",,"19,00",,"19,00",,"19,00",,"19,00",,"19,00"
23-04-2020,00 - 01,"4,96","4,78","4,78","4,78","20,10","16,91","20,10","20,10","4,78","4,78","4,78","4,78","4,78","4,78",,"20,10",,"20,10",,"20,10",,"20,10",,"20,10",,"20,10",,"20,10",,"20,10"
23-04-2020,01 - 02,"4,92","4,76","4,76","4,76","19,58","10,11","19,58","19,58","4,76","4,76","4,76","4,76","4,76","4,76",,"19,58",,"19,58",,"19,58",,"19,68",,"18,95",,"19,68",,"18,61",,"19,58"
23-04-2020,02 - 03,"4,89","4,73","4,73","4,73","18,17","11,83","18,17","18,17","4,73","4,73","4,73","4,73","4,73","4,73",,"19,04",,"19,04",,"19,04",,"18,30",,"16,83",,"18,38",,"16,11",,"18,17"
23-04-2020,03 - 04,"4,90","4,77","4,77","4,77","19,59","8,49","19,46","19,59","4,77","4,77","4,77","4,77","4,77","4,77",,"19,59",,"19,59",,"19,59",,"19,14",,"15,60",,"20,07",,"13,49",,"19,46"
23-04-2020,04 - 05,"5,05","4,83","4,83","4,83","20,11","12,85","20,11","20,11","4,83","4,83","4,83","4,83","4,83","4,83",,"20,11",,"20,11",,"20,11",,"19,49",,"15,24",,"20,60",,"12,69",,"19,87"
23-04-2020,05 - 06,"5,42","5,46","5,46","5,46","22,34","19,87","22,34","22,34","4,92","4,92","4,92","4,92","4,92","4,92",,"22,34",,"22,34",,"22,34",,"21,17",,"16,71",,"22,34",,"14,01",,"21,57"
23-04-2020,06 - 07,"6,26","5,96","5,96","33,70","33,70","37,57","33,70","33,70","5,01","5,01","5,01","5,01","5,01","5,01",,"37,57",,"37,57",,"37,57",,"30,09",,"24,69",,"33,70",,"14,55",,"33,40"
23-04-2020,07 - 08,"9,94","6,38","6,38","42,03","42,03","42,03","42,03","42,03","5,27","5,27","5,27","5,27","5,27","5,27",,"42,03",,"42,03",,"42,03",,"37,43",,"29,33",,"42,03",,"16,16",,"40,99"
23-04-2020,08 - 09,"9,80","6,45","6,45","38,48","38,48","41,24","38,48","38,48","5,52","5,52","5,52","5,52","5,52","5,52",,"41,24",,"41,24",,"41,24",,"35,11",,"27,75",,"38,48",,"19,02",,"37,21"
23-04-2020,09 - 10,"8,27","6,41","6,41","23,72","23,72","41,47","23,72","23,72","5,42","5,42","5,42","5,42","5,42","5,42",,"41,47",,"41,47",,"41,47",,"23,72",,"22,02",,"23,72",,"20,01",,"23,68"
23-04-2020,10 - 11,"7,23","6,37","6,37","18,18","18,18","41,44","18,18","18,18","5,38","5,38","5,38","5,38","5,38","5,38",,"41,44",,"41,44",,"41,44",,"18,18",,"18,18",,"18,18",,"18,18",,"18,18"
23-04-2020,11 - 12,"6,47","6,07","6,07","17,40","17,40","41,26","17,40","17,40","5,23","5,23","5,23","5,23","5,23","5,23",,"41,26",,"41,26",,"41,26",,"17,40",,"17,40",,"17,40",,"17,40",,"17,40"
23-04-2020,12 - 13,"6,03","6,06","6,06","16,95","16,95","38,92","16,95","16,95","5,10","5,10","5,10","5,10","5,10","5,10",,"38,92",,"38,92",,"38,92",,"16,95",,"16,95",,"16,95",,"16,95",,"16,95"
23-04-2020,13 - 14,"5,77","5,94","5,94","16,63","16,63","36,87","16,63","16,63","5,04","5,04","5,04","5,04","5,04","5,04",,"36,87",,"36,87",,"36,87",,"16,63",,"16,63",,"16,63",,"16,63",,"16,63"
23-04-2020,14 - 15,"5,37","5,70","5,70","14,95","14,95","14,95","14,95","14,95","4,97","4,97","4,97","4,97","4,97","4,97",,"14,95",,"14,95",,"14,95",,"14,95",,"14,95",,"14,95",,"14,95",,"14,95"
23-04-2020,15 - 16,"5,22","5,57","5,57","14,97","14,97","14,97","14,97","14,97","4,87","4,87","4,87","4,87","4,87","4,87",,"28,03",,"28,03",,"28,03",,"14,97",,"14,97",,"14,97",,"14,97",,"14,97"
23-04-2020,16 - 17,"5,29","5,40","5,40","11,99","18,11","30,42","18,11","18,11","4,79","4,79","4,79","4,79","4,79","4,79",,"35,89",,"35,89",,"35,89",,"18,11",,"16,59",,"18,11",,"14,79",,"17,96"
23-04-2020,17 - 18,"5,28","5,56","5,56","5,56","25,07","28,53","25,07","25,07","4,78","4,78","4,78","4,78","4,78","4,78",,"35,34",,"35,34",,"35,34",,"25,07",,"21,21",,"25,07",,"16,73",,"24,75"
23-04-2020,18 - 19,"5,39","5,77","5,77","8,91","34,51","31,36","34,51","34,51","4,76","4,76","4,76","4,76","4,76","4,76",,"38,96",,"38,96",,"38,96",,"31,50",,"27,22",,"34,51",,"18,85",,"33,72"
23-04-2020,19 - 20,"5,60","5,51","5,51","9,92","57,31","40,61","42,40","57,31","4,78","4,78","4,78","4,78","4,78","4,78",,"57,31",,"57,31",,"57,31",,"51,42",,"31,61",,"58,95",,"21,33",,"42,40"
23-04-2020,20 - 21,"5,69","5,45","5,45","10,09","42,40","25,84","42,40","42,40","4,90","4,90","4,90","4,90","4,90","4,90",,"42,40",,"42,40",,"42,40",,"59,58",,"32,39",,"69,68",,"22,40",,"42,40"
23-04-2020,21 - 22,"5,51","5,17","5,17","5,17","37,69","29,92","38,57","38,57","4,92","4,92","4,92","4,92","4,92","4,92",,"37,69",,"37,69",,"37,69",,"35,75",,"31,72",,"38,62",,"23,94",,"38,57"
23-04-2020,22 - 23,"5,08","4,75","4,75","4,75","34,43","28,58","34,43","34,43","4,75","4,75","4,75","4,75","4,75","4,75",,"35,07",,"35,07",,"35,07",,"32,16",,"28,79",,"34,43",,"22,31",,"34,43"
23-04-2020,23 - 00,"4,73","4,51","4,51","4,51","19,65","16,29","28,60","28,60","4,51","4,51","4,51","4,51","4,51","4,51",,"19,00",,"19,00",,"19,00",,"27,35",,"25,50",,"28,60",,"21,90",,"28,60"
24-04-2020,00 - 01,"4,82","4,56","4,56","4,56","23,30","23,30","23,30","23,30","4,56","4,56","4,56","4,56","4,56","4,56",,"23,30",,"23,30",,"23,30",,"23,87",,"23,87",,"23,87",,"23,87",,"23,87"
24-04-2020,01 - 02,"4,74","4,51","4,51","4,51","19,08","17,34","19,08","19,08","4,51","4,51","4,51","4,51","4,51","4,51",,"19,08",,"19,08",,"19,08",,"21,63",,"21,63",,"21,63",,"21,63",,"21,63"
24-04-2020,02 - 03,"4,68","4,49","4,49","4,49","10,98","10,98","10,98","10,98","4,49","4,49","4,49","4,49","4,49","4,49",,"10,98",,"10,98",,"10,98",,"21,54",,"21,06",,"21,54",,"20,65",,"21,53"
24-04-2020,03 - 04,"4,71","4,51","4,51","4,51","10,71","10,71","10,71","10,71","4,51","4,51","4,51","4,51","4,51","4,51",,"10,71",,"10,71",,"10,71",,"21,54",,"20,00",,"21,54",,"18,69",,"21,49"
24-04-2020,04 - 05,"4,78","4,56","4,56","4,56","19,03","13,48","19,03","19,03","4,56","4,56","4,56","4,56","4,56","4,56",,"19,03",,"19,03",,"19,03",,"20,93",,"18,81",,"20,93",,"17,01",,"20,87"
24-04-2020,05 - 06,"4,96","4,74","4,74","4,74","21,47","17,96","21,47","21,47","4,74","4,74","4,74","4,74","4,74","4,74",,"21,47",,"21,47",,"21,47",,"22,00",,"19,07",,"22,00",,"16,57",,"21,92"
24-04-2020,06 - 07,"5,15","4,95","4,95","4,95","26,69","26,01","26,60","26,69","4,80","4,80","4,80","4,95","4,95","4,95",,"40,26",,"40,26",,"40,26",,"25,30",,"22,80",,"26,69",,"19,18",,"26,60"
24-04-2020,07 - 08,"6,47","5,37","5,37","9,96","35,85","28,26","35,52","35,85","5,08","5,08","5,08","5,37","5,37","5,37",,"36,99",,"36,99",,"36,99",,"33,30",,"28,02",,"35,85",,"20,52",,"35,52"
24-04-2020,08 - 09,"6,95","5,34","5,34","30,77","31,00","30,77","30,77","31,00","5,34","5,34","5,34","5,34","5,34","5,34",,"42,88",,"42,88",,"42,88",,"31,00",,"25,92",,"31,00",,"21,09",,"30,77"
24-04-2020,09 - 10,"6,61","5,43","5,43","21,84","21,84","26,14","21,84","21,84","5,22","5,22","5,22","5,43","5,43","5,43",,"44,10",,"44,10",,"44,10",,"21,84",,"21,84",,"21,84",,"21,84",,"21,84"
